3,Ignacio Gabriel,Álvarez,26001057,2003-08-29,3820
3,Justina,Huarte,24057178,1980-03-12,3313
3,Sofia Magali,Contreras,24497161,1984-06-28,5252
3,Lucas Martin,Sosa,37896012,1987-03-21,7101
3,Alexander,Silva,31744867,2004-03-11,4344
3,Ignacio Joaquin,Marino,36672454,1989-04-30,9001
3,Leandro,Zurich,20673367,2003-06-23,9587
3,Sofia Micaela,Pérez,20936906,1980-07-14,4503
3,Luz Maria,Farina,29955202,1997-06-01,3340
3,Matias Benjamin,Villalba,21051253,1990-05-07,985
3,Rosario,Galán,32670636,1986-08-04,9036
3,Axel Leonel,Giordano,29126783,1984-06-25,1316
3,Candela Abril,Galán,21001138,1980-08-16,7000
3,Gonzalo Agustin,Quispe,21015239,1987-08-07,8282
3,Rodrigo Nicolás,Salem,21959097,1983-11-26,6593
3,Thomas,Nave,37843968,2002-06-29,7752
3,Ana Clara,Vera,20399335,1997-05-19,5046
3,Fabricio,Nari,38069572,1981-01-07,7169
3,Brisa Abigail,Vera,31997122,1985-03-02,6182
3,Axel,Hernández,36133649,1987-08-04,7316
3,Maria Del Pilar,Totora,29403657,1992-04-19,3847
3,Gianluca,Leal,32888350,1981-03-29,5440
3,Fermín,Fazzi,33012156,2003-05-23,9671
3,Iara,Lorenzo,22304027,2003-08-17,5744
3,Tomas Gabriel,Mamani,23047090,1984-12-29,4686
3,Julieta Belen,Godoy,22412230,1990-06-30,247
3,Lautaro David,Soto,22322449,1986-09-24,8182
3,Axel Fernando,Rosso,23777469,1993-12-06,1241
3,Sofia Victoria,Díaz,24621482,1989-04-23,8698
3,Ambar,Giménez,37123270,1996-06-12,1742
3,Pablo Ezequiel,Silva,31778370,1982-06-11,3673
3,Juan Andres,Benítez,27727929,2001-04-08,6837
3,Ana Belen,D'Elia,30669746,1999-11-23,4308
3,Sofia Aylen,Álvarez,33472293,2001-06-09,4020
3,Alan Gabriel,Nave,24214462,2001-10-11,4579
3,Lucas Leonel,De Luca,31497043,1997-12-16,6602
3,Maximiliano Ezequiel,Maradona,35074890,1983-11-01,1968
3,Camila Abigail,Gómez,24742002,1994-04-25,7753
3,Candela Valentina,Pereira,35401201,1985-01-20,947
3,Nahuel Alejandro,Fernández,27367418,2004-04-11,2474
3,Gabriel Agustín,Pedone,33358545,1980-06-16,1836
3,Benjamín Ezequiel,León,39605521,1997-09-12,9377
3,Matias Daniel,Pereyra,23426533,1998-09-03,4325
3,Lucas Ariel,Zambrano,27005038,1987-09-06,6138
3,Tomas Ignacio,Godoy,20878613,1994-11-26,352
3,Alan Ezequiel,Nessi,23561585,1991-12-16,2295
3,Sara,Saldaña,31497844,1994-01-11,1836
3,Camilo,Santana,31826052,1991-12-15,8025
3,Agustina Micaela,Varela,28903421,1988-10-25,3585
3,Facundo Daniel,Sánchez,33438907,1989-09-07,7370
3,Lourdes Valentina,Salvador,35562960,1989-04-17,8067
3,Gaston,Arredondo,30027505,2002-09-17,4795
3,Francisco Javier,Rivera,38680124,1986-12-20,8761
3,Candela Milagros,Marín,31118796,1983-05-23,6108
3,Sofia Milagros,Sala,34554637,2003-02-08,7931
3,Maria Candela,Hidalgo,34048129,2001-11-06,5616
3,Lucas Emanuel,Salazar,39390897,2002-08-29,5686
3,Fernando Jose,Arredondo,27193492,1996-03-03,4478
3,Daniel,Rivera,26009181,1990-08-19,9222
3,Nazareno,Vera,24104114,1988-12-04,1089
3,Florencia Belen,Arellano,35857275,2003-03-10,2792
3,Mateo Ezequiel,Sberna,30621197,1990-07-18,3526
3,Luciana Belen,Sánchez,35980706,1982-06-29,3772
3,Benjamin Alejandro,Varela,20128952,1994-05-23,6123
3,Matias Ariel,Leal,35707621,1982-10-11,3316
3,Brisa Aylen,Silva,31136024,1980-09-24,4138
3,Santiago Alejandro,Arredondo,38648320,1985-01-21,4039
3,Virginia,Mariani,34630106,1982-11-29,2165
3,Facundo Ariel,De León,30010918,1988-03-04,5387
3,Martina Abril,Abadía,38836259,1992-08-28,3633
3,Tobias Ezequiel,De León,37335850,1995-06-04,8504
3,Macarena,Giordano,20364637,1997-02-15,1741
3,Ariana,Salem,27920986,2001-05-19,1897
3,Thiago Gabriel,Santana,38453864,1999-07-22,435
3,Lautaro Alejandro,Andrade,35561810,1997-08-28,7893
3,Lautaro Uriel,Casares,37582569,1982-11-24,5462
3,Ines,Álvarez,37268207,1999-01-19,1658
3,Ariel,Mamani,26921419,2000-06-23,4942
3,Maria Josefina,Raimundo,32269834,1986-06-30,9283
3,Patricio,López,33211907,1987-12-29,3085
3,Gonzalo Gabriel,Goicochea,29982646,1984-03-02,9861
3,Lucas Nicolas,Leal,35138850,1991-05-08,2706
3,Maria Fernanda,Contreras,36891231,1994-03-09,5444
3,Rafael,Sosa,38830787,1992-04-18,7844
3,Rodrigo Nahuel,Hoffmann,35976770,1996-07-11,2002
3,Luisana,Goicochea,25131424,2003-12-28,7821
3,Leonel Alejandro,Gonzales,28264081,1993-11-18,8387
3,Rocio Abigail,Zambrano,22513214,2001-06-13,5258
3,Gino,Carrizo,37323887,1999-07-14,5701
3,Joaquina,Hoffmann,36239417,1992-08-04,5783
3,Marco,Loreto,28026687,2001-09-28,289
3,Lautaro Javier,Casares,36006147,1988-09-06,9507
3,Celina,Espinoza,35056926,2002-01-21,655
3,Ludmila Aylen,Mariani,24662163,1989-08-01,2140
3,Alexis Ezequiel,Galán,28537781,1995-01-03,7185
3,Thiago Joaquin,Duarte,23010988,1985-12-08,4870
3,Alexis Gabriel,Arredondo,33740899,1997-08-14,9515
3,Federico Agustin,Godoy,32363569,2001-01-06,2445
3,Lara Valentina,Gonzales,36481338,2003-01-16,7784
3,Florencia Agustina,Rotman,36622920,1994-01-20,8311
3,Maria Pilar,Carranza,33211155,1993-08-19,5698
3,Santiago Andres,Pineda,25467196,1998-08-30,3943
3,Camila Milagros,Álvarez,29545755,1988-10-06,7508
3,Franco Daniel,Huergo,36202796,1981-01-21,6310
3,Marcos Agustin,Casas,38485945,1981-10-05,8933
3,Ana Lucia,Villalba,26347417,1999-06-21,6174
3,Thiago Uriel,Marini,33261998,1988-06-12,8482
3,Santiago Javier,Castillo,29003405,2001-01-30,3630
3,Marco Antonio,Díaz,20199198,1988-06-02,2372
3,Ana Luz,Contreras,27620340,1998-08-30,2788
3,Rodrigo Sebastian,Maradona,30922040,1995-05-16,7148
3,Maria Paula,Huergo,37140843,1980-04-29,9321
3,Rocio Micaela,Hoffmann,25911051,1986-08-08,5083
3,Camila Abril,Rotman,20439117,1981-08-16,7963
3,Milagros Guadalupe,Leiva,25023454,1980-01-18,5814
3,Valentina Magali,Rotundo,38151614,1992-11-30,3785
3,Kevin Nahuel,Pereyra,39122379,1982-06-29,5515
3,Francisco Nicolas,Rivera,35860033,2002-02-23,3457
3,Micaela Ayelen,Valenzuela,36977342,1994-01-10,5627
3,Maria Del Rosario,Mariani,26073602,1988-04-29,3408
3,Martin Nicolas,Fernández,38281385,2004-06-08,3766
3,Federica,Vera,34256313,2002-09-29,2568
3,Facundo Tomas,Salvador,29794840,1991-07-29,4318
3,Santiago Uriel,Mora,21475391,1995-07-22,2560
3,Carlos Daniel,Pedone,26828085,1994-07-14,9287
3,Lucas Sebastian,Rosso,25828563,1992-09-21,5919
3,Axel Ezequiel,Vera,27304390,1981-03-04,6327
3,Mateo Joaquín,Andrade,32630668,1999-01-28,3566
3,Leandro Ezequiel,Abadía,21085368,1987-05-04,4741
3,Ludmila Milagros,García,26440283,2000-10-03,3995
3,Lautaro Ariel,Leiva,37104645,2001-12-06,5
3,Diego,Castillo,27030520,2001-09-02,3974
3,Julio Cesar,Scanone,20466993,1999-02-08,3228
3,Vicente,Vargas,30474080,1997-08-02,6933
3,Francisca,Díaz,27546906,1994-07-19,6196
3,Mariana,Rojas,22491716,2000-08-26,5212
3,Luis Alberto,Mora,22759837,1990-12-08,6119
3,Rocio Ayelen,Santana,22091317,2000-02-06,8043
3,Fernando,Huergo,20367791,1996-01-10,602
3,Ema,Vasile,36880068,1995-01-15,5347
3,Alexis Nahuel,Abadía,23889925,2003-09-15,7942
3,Ignacio Ezequiel,Muñoz,35420779,1989-08-28,7467
3,Milagros Lujan,Rómulo,37311254,1991-11-20,6033
3,Kevin Agustin,Fava,20609361,1997-02-20,6078
3,Facundo Leonel,Vasile,22579534,1987-08-13,879
3,Abril Agostina,Mejía,34234506,1984-04-26,6059
3,Maite,Castro,23566445,1985-03-27,4954
3,Sebastian Alejandro,Gutiérrez,30766181,1995-01-20,1945
3,Dylan Ezequiel,Sberna,24828948,1994-08-17,2596
3,Maria Constanza,Castillo,29570702,1982-10-18,7547
3,Maximiliano Gabriel,Sojero,37540811,1983-03-04,363
3,Daniela,Castillo,28355486,1990-10-23,8036
3,Lucas Benjamin,Santana,23836805,1992-02-21,613
3,Lautaro Jesús,Andrade,22280770,2003-12-29,9684
3,Lucas Joaquin,Borges,35781853,1981-02-03,2073
3,Thiago Leonel,Lorenzo,36499723,1985-05-11,5599
3,Axel Daniel,Goicochea,26499753,1981-11-26,2656
3,Azul,Leiva,30036747,1988-10-27,7635
3,Sofia Abril,González,34209857,1993-03-03,3567
3,Milagros Micaela,Moreno,21668108,1991-12-28,9993
3,Milagros Magalí,Nessi,36023355,1995-05-23,4612
3,Maria Lucia,Mancuso,26657735,1990-04-11,1354
3,Marcos Ezequiel,Leiva,29295679,2001-05-08,1667
3,Lucas David,Giménez,22629473,1997-01-08,6255
3,Axel Agustín,Pedone,20125083,1996-03-28,8368
3,Gonzalo Nahuel,López,28990641,1995-11-27,4906
3,Thomas Agustin,Pereira,35323938,1984-06-15,4910
3,Franco Tomas,Rosso,21170178,1986-04-14,8569
3,Florencia Abigail,Castro,20067744,1989-01-21,3853
3,Maximo Agustin,Pavón,38665572,1983-12-12,5132
3,Camila Soledad,Surace,25935982,1998-07-13,471
3,Luciano Benjamin,D'Elia,29818736,2001-06-13,589
3,Bautista Nicolas,Leal,28161333,1994-03-19,2929
3,Fabrizio,Jiménez,38832837,1988-12-03,5359
3,Alfonsina,Abadía,33188504,1994-11-25,8546
3,Lautaro Exequiel,Álvarez,29567675,1980-04-21,4352
3,Leonardo,Santana,25383451,1999-10-19,446
3,Mateo Valentin,Pereyra,35679163,1985-05-07,9135
3,Juan Agustin,Castillo,35629600,1992-09-30,5373
3,Brisa Ayelen,Zurich,38560739,1994-01-12,6841
3,Laureano,Fava,20285785,1987-02-22,5605
3,Lautaro Damian,Raimundo,34268612,1983-12-29,9197
3,Leandro Nicolas,Flores,28893786,1983-04-03,1713
3,Matias Sebastian,Totora,27758192,1996-06-10,206
3,Francisco Agustin,Morales,33870476,2001-01-19,8530
3,Carola,Amenedo,21425048,1981-09-19,9225
3,Elias,De León,20126222,1986-01-22,7600
3,Rocio Guadalupe,Soto,32836349,1991-09-14,5108
3,Ignacio Benjamin,Sánchez,31707930,1983-12-07,6110
3,Maria Laura,Muñoz,38773110,1988-01-19,4048
3,Facundo Emanuel,Valenzuela,32764949,1997-09-24,7857
3,Facundo Martin,Pereyra,29568222,1983-03-21,2074
3,Pablo Agustín,Rotundo,20647048,1998-08-22,7049
3,Agustina Milagros,Zurich,37568830,2003-11-21,5633
3,Valentina Jazmin,Huergo,35538282,2002-08-21,6239
3,Sofia Ailen,Farías,30553920,2002-11-22,1053
3,Florencia Magali,Arredondo,22615612,1991-01-30,4432
3,Valentina Guadalupe,Zambrano,37041873,1997-04-06,9830
3,Kevin Nicolas,Vera,23710055,2004-07-09,7479
3,Ana Sofia,Pavón,35775576,1994-12-20,2690
3,Aylen,Salem,26451116,1987-04-17,2090
3,Thiago Lionel,Rotundo,31676389,1996-02-06,6834
3,Franco Emanuel,Pineda,32434085,1996-09-14,944
3,Eugenia,De Luca,24551802,2000-10-04,7413
3,Rocio Magali,Amenedo,37497354,1987-10-27,4960
3,Valentina Luján,Huergo,36560924,1992-02-15,1713
3,Federico Nicolas,Varela,21854666,1992-06-09,6139
3,Morena Abril,Rotundo,32529575,1992-11-03,6916
3,Candela Magali,De León,39027786,1984-09-23,3512
3,Aldana,Vargas,32377229,1985-03-01,9527
3,Elias Ezequiel,De Luca,29092947,1999-01-18,911
3,Tobias Benjamin,Pavón,22404561,1984-07-20,8678
3,Leandro Agustin,Totora,30446747,1995-09-27,4042
3,Tomas Nahuel,Santana,26618689,1991-11-01,3881
3,Esteban,D'Elia,32252883,1991-08-13,4517
3,Tobias Agustin,Gonzales,33491570,1994-09-02,464
3,Matías Emanuel,Díaz,22047416,2003-11-06,6138
3,Lucas Santiago,Totora,35618204,1991-08-22,4386
3,Sofia Guadalupe,Fava,35167306,1983-06-23,2241
3,Ernestina,Portillo,36642766,1987-11-07,5561
3,Iñaki,Villalba,27508883,2002-05-25,6949
3,Julieta Abril,Pereira,28816733,1998-05-17,8601
3,Valentina Ayelen,Ibáñez,37102424,1983-05-26,6313
3,Santino Nicolás,Ibáñez,29358460,1994-11-09,6304
3,Cristian Gabriel,Vargas,28291934,1996-09-05,7248
3,Tatiana Abigail,Basile,27499230,1995-10-07,7645
3,Giuliano,Lorenzo,34653211,1987-07-23,1126
3,Jose Manuel,Rotman,24448009,1982-05-24,2287
3,Santiago Ivan,Farina,27731203,1991-08-03,5643
3,Rodrigo Agustín,Mora,29636912,2000-04-13,3361
3,Milagros Agostina,Casares,33990412,1987-03-18,9097
3,Ezequiel Alejandro,Varela,32550421,1993-04-14,5373
3,Jeremias Ezequiel,Mejía,28472347,1995-03-07,447
3,Maria Agostina,D'Elia,39998209,2004-05-27,281
3,Nahiara,Carranza,24040293,1992-07-03,5478
3,Valentina Soledad,Raimundo,35009735,1985-02-16,5635
3,Alan,Loreto,34590274,2000-06-25,7349
3,Candela Agostina,Fazzi,27941763,2003-04-08,9986
3,Abril Milagros,Gutiérrez,28259291,1988-12-22,1910
3,Mercedes,Rojas,30285846,1989-08-04,4117
3,Axel Nicolás,Díaz,32478388,1997-06-19,8099
3,Santiago Jose,Rivera,39719983,1999-08-18,7363
3,Juan Pedro,Álvarez,21806286,1989-05-15,2792
3,Agustin Gabriel,Villalba,38577596,1987-05-14,7713
3,Rocio Aylen,Scioti,22625799,1999-10-28,7675
3,Carmela,Basile,36478349,1981-07-20,4194
3,Joaquin Andres,García,36871003,1983-11-07,4702
3,David Ezequiel,Nari,37144110,2004-04-13,5034
3,Sofia Abigail,López,39341460,1987-10-08,7387
3,Joaquin Gabriel,Vera,28251612,1997-09-08,6051
3,Ludmila Magali,Demichelis,22247823,2003-08-12,1668
3,Francisco Jose,Gómez,36146773,2004-03-18,8743
3,Nazarena,Sánchez,24351852,1998-08-06,5717
3,José Antonio,Demichelis,22924951,1995-12-11,1146
3,Luis Miguel,Nave,22444852,1999-06-04,8883
3,Ivan Ezequiel,Pérez,24237706,1984-11-09,132
3,Agustina Soledad,Scioti,37670981,2000-04-12,5262
3,Baltazar,Mamani,32490590,1996-08-13,1948
3,Jonathan Ezequiel,Fernández,20211019,1989-06-17,4037
3,Teo,Vera,25547681,1981-09-01,794
3,Sebastian Ezequiel,Muñoz,31692335,1992-03-12,4943
3,Tatiana Belen,Rosso,35328385,1982-05-12,3653
3,Lautaro Lionel,Moreno,27184953,1990-04-03,7360
3,Angel David,Pinedo,32543401,1983-11-25,1395
3,Ignacio Martin,Amenedo,29295521,1982-01-08,1324
3,Luis Alejandro,Mariani,35369459,2003-09-16,9806
3,Priscila Ayelen,Farina,32531235,1991-03-30,1558
3,Maria Candelaria,Farina,36817235,1998-04-20,7810
3,Rocio Valentina,Castro,32629610,1991-10-06,2029
3,Ramiro Agustin,Sosa,36631625,1997-08-08,900
3,Alexis,Marín,35244464,2000-11-06,5104
3,Jose Maria,Hoffmann,21761666,1994-09-03,4727
3,Carlos Gabriel,Sorbera,39808456,1980-12-03,834
3,Thiago Martin,Rosso,27774732,2001-04-22,7026
3,Bruno Nicolas,Marín,31811235,1983-07-22,342
3,Luciana Valentina,Moreno,23772582,1998-04-21,8314
3,Sofia Antonella,Salazar,27322079,1984-12-14,3845
3,Priscila Belen,Sberna,38121085,1997-08-25,1468
3,Uriel Alejandro,Rivas,35926198,1993-02-18,5300
3,David Alejandro,Pedone,25279662,2003-08-31,8468
3,Iara Valentina,Schapira,32177894,2003-04-15,2064
3,Priscila Aylen,Nari,25987060,1991-11-06,739
3,Franco Sebastian,Abadía,20994942,1984-11-27,6523
3,Agustina Aylen,Gonzales,28550547,1980-03-12,7715
3,Camila Ailen,Scanone,23378639,1988-08-03,3819
3,Agustina Abigail,Marino,27247640,1993-03-26,8096
3,Dylan Gabriel,Giordano,20452371,1991-05-28,1383
3,Alejo Nicolas,Vera,31479474,1983-11-09,9889
3,Micaela Agustina,Rotman,24070772,1996-02-23,9081
3,Leandro Gabriel,Galán,36020163,1993-11-21,6537
3,Dolores,Hoffmann,32582600,1992-11-04,5760
3,Kevin Daniel,Valenzuela,26923594,1986-10-15,9803
3,Maria Lourdes,Nari,36657763,1984-05-06,7758
3,Elias Gabriel,Giménez,28413098,1990-07-05,8057
3,Francesco,De Luca,30473463,1980-11-25,5167
3,Rocco,Fava,20142206,1989-09-23,2932
3,Dylan Uriel,Andrade,21146846,1985-06-29,6423
3,Brisa Milagros,Surace,28288840,1980-11-02,2726
3,Bianca Valentina,Rotman,32223020,1996-01-09,3639
3,Marcos Antonio,Scanone,32954612,1982-02-04,2356
3,Tomas Joaquin,Fornerón,38267545,1985-01-22,5716
3,Gonzalo Sebastian,Silva,20886283,2002-08-05,8747
3,Tomàs Ariel,Rivas,30516982,2000-01-05,2123
3,Axel David,Pedone,36413251,2001-08-25,5376
3,Agostina Belén,Portillo,38538409,1990-05-10,2355
3,María Magdalena,Duarte,38626727,1999-09-10,3086
3,Lourdes Abril,Salem,24822444,1982-11-08,1550
3,Juanita,Duarte,37639802,1980-11-16,4013
3,Agustina Ayelen,Marino,39620206,1989-03-08,7296
3,Geraldine,Huergo,37302821,1995-02-19,5540
3,Irina,Carrizo,36300606,1998-04-27,7838
3,Ramiro Nicolas,Castillo,27606062,2002-03-02,8562
3,Mateo Gabriel,Rivas,24667166,1981-12-02,3226
3,Milagros Anahi,Santana,36199833,1999-08-07,3125
3,Iara Abigail,Carranza,28425176,1981-08-01,1667
3,Candela Jazmin,Silva,25597156,1983-09-05,3452
3,Bruno Ezequiel,Díaz,29337244,2000-11-23,964
3,Brisa Magalí,Scanone,33089203,1981-10-19,923
3,Francisco Tomas,Pereira,36943435,1998-01-26,7350
3,Tomas Emanuel,Rivas,25596450,1986-05-07,5184
3,Joaquin Uriel,Sberna,35010828,2000-01-11,6842
3,Maria Delfina,Gutiérrez,30527940,1989-12-17,9247
3,Barbara,Loreto,20350326,1995-06-08,1660
3,Santiago Ismael,Fernández,27901642,1986-09-25,1861
3,Tobias Uriel,Villalba,27030433,1987-10-22,9234
3,Ludmila Abril,Pereyra,27538410,1984-03-19,5981
3,Leandro Nahuel,Casas,30162457,1990-04-03,5280
3,Cristian,Castillo,26891496,1994-06-18,8654
3,Julieta Magali,Portillo,36919087,1989-01-18,8498
3,Fátima,Mejía,26907856,1990-09-11,3736
3,Facundo Sebastian,Castillo,22562174,1995-10-08,5210
3,Gianfranco,De León,22029353,2002-08-01,85
3,Fernando Gabriel,Arredondo,20058523,2000-11-01,2670
3,Thiago Tomas,Salazar,20787480,1989-01-13,6938
3,Alejandro Gabriel,Vasile,33662401,1996-01-16,3699
3,Sofia Agustina,Ramírez,34816949,1994-08-06,6693
3,Agustina Abril,Soto,38882060,1992-02-12,6286
3,Lucia Milagros,Mejía,24030121,1998-06-19,5358
3,Maia Valentina,Huergo,27460254,1986-11-07,9580
3,Araceli,León,29184922,1990-09-13,951
3,Agustina Magali,Loreto,23935894,1981-08-29,4647
3,Morena Abigail,Díaz,37064948,1984-11-23,3356
3,Gonzalo Daniel,Pereyra,22439124,1986-02-04,7830
3,Faustino,Rómulo,32616252,2004-03-22,3842
3,Valentina Micaela,Morales,24976706,2002-03-14,1085
3,Ignacio Valentin,Santos,39728291,1994-04-03,2303
3,Maria De Los Milagros,Rivas,34710700,1999-04-15,5294
3,Brian Nahuel,Pérez,21773475,1983-03-23,2302
3,Lautaro Andrés,Hidalgo,34893850,1980-09-16,3913
3,Dylan Agustin,Ibáñez,30033556,1999-01-02,6389
3,Fernando Ezequiel,Salamone,36941764,1987-09-26,3466
3,Lucas Alejandro,Sala,28970475,1997-12-21,1461
3,Milagros Antonella,Flores,20135176,1989-03-09,9855
3,Alan Nahuel,Surace,39543680,1982-12-31,5364
3,Tobias Nahuel,Raimundo,20580564,1983-11-20,9002
3,Joel,Basile,31132221,2000-07-29,7085
3,Lucca,Castro,31536522,1993-10-30,6248
3,Martin Ignacio,Sojero,34698192,1999-07-13,327
3,Matias Joaquin,Sotomayor,37994714,1991-09-12,3491
3,Nahuel Ezequiel,Fornerón,34194249,1980-03-13,6131
3,Milagros Rocío,Rodríguez,20713752,1980-03-17,2554
3,Alejandro Ezequiel,González,21366203,1998-06-30,4926
3,Valentina Ailén,Rivera,39496630,2004-02-11,6511
3,Alejandro Daniel,Pavón,35884201,1988-12-29,2874
3,Zoe Valentina,Sotomayor,33195597,1987-12-07,3769
3,Maximo Alejandro,Rosso,35921320,1985-04-19,4872
3,Pablo,Nessi,31550563,1986-05-04,6873
3,Luciano Joaquin,Arredondo,35437931,1988-07-13,7597
3,Ludmila Ailen,Giordano,38273289,2002-03-16,4262
3,Brisa Valentina,Pereira,36025910,1984-02-18,8895
